"id","lab","taskorder","timing","age","mcorrect","frequency"
"New Zealand_20","New Zealand","point-and-name","point-and-name","6yo",2,"sometimes"
"New Zealand_20","New Zealand","second","immediate","6yo",2,"sometimes"
"New Zealand_21","New Zealand","first","delayed","6yo",4,"usually"
"New Zealand_21","New Zealand","point-and-name","point-and-name","6yo",4,"usually"
"New Zealand_21","New Zealand","second","immediate","6yo",3,"usually"
"New Zealand_22","New Zealand","first","delayed","6yo",2,"usually"
"New Zealand_22","New Zealand","point-and-name","point-and-name","6yo",4,"usually"
"New Zealand_22","New Zealand","second","immediate","6yo",4,"usually"
"New Zealand_23","New Zealand","first","delayed","7yo",4,"usually"
"New Zealand_23","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_23","New Zealand","second","immediate","7yo",5,"usually"
"New Zealand_24","New Zealand","first","delayed","7yo",4,"never"
"New Zealand_24","New Zealand","point-and-name","point-and-name","7yo",5,"never"
"New Zealand_24","New Zealand","second","immediate","7yo",3,"never"
"New Zealand_25","New Zealand","first","delayed","10yo",4,"sometimes"
"New Zealand_25","New Zealand","point-and-name","point-and-name","10yo",4,"sometimes"
"New Zealand_25","New Zealand","second","immediate","10yo",3,"sometimes"
"New Zealand_26","New Zealand","first","immediate","10yo",4,"usually"
"New Zealand_26","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_26","New Zealand","second","delayed","10yo",3,"usually"
"New Zealand_27","New Zealand","first","immediate","10yo",4,"usually"
"New Zealand_27","New Zealand","point-and-name","point-and-name","10yo",3,"usually"
"New Zealand_27","New Zealand","second","delayed","10yo",3,"usually"
"New Zealand_28","New Zealand","first","immediate","10yo",4,"usually"
"New Zealand_28","New Zealand","point-and-name","point-and-name","10yo",5,"usually"
"New Zealand_28","New Zealand","second","delayed","10yo",5,"usually"
"New Zealand_29","New Zealand","first","immediate","10yo",5,"usually"
"New Zealand_29","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_29","New Zealand","second","delayed","10yo",5,"usually"
"New Zealand_30","New Zealand","first","immediate","10yo",5,"usually"
"New Zealand_30","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_30","New Zealand","second","delayed","10yo",5,"usually"
"New Zealand_31","New Zealand","first","immediate","10yo",5,"usually"
"New Zealand_31","New Zealand","point-and-name","point-and-name","10yo",5,"usually"
"New Zealand_31","New Zealand","second","delayed","10yo",5,"usually"
"New Zealand_32","New Zealand","first","immediate","10yo",5,"usually"
"New Zealand_32","New Zealand","point-and-name","point-and-name","10yo",5,"usually"
"New Zealand_32","New Zealand","second","delayed","10yo",5,"usually"
"New Zealand_33","New Zealand","first","delayed","10yo",5,"usually"
"New Zealand_33","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_33","New Zealand","second","immediate","10yo",5,"usually"
"New Zealand_34","New Zealand","first","immediate","7yo",3,"usually"
"New Zealand_34","New Zealand","point-and-name","point-and-name","7yo",4,"usually"
"New Zealand_34","New Zealand","second","delayed","7yo",3,"usually"
"New Zealand_35","New Zealand","first","delayed","5yo",1,"usually"
"New Zealand_35","New Zealand","point-and-name","point-and-name","5yo",2,"usually"
"New Zealand_35","New Zealand","second","immediate","5yo",1,"usually"
"New Zealand_36","New Zealand","first","delayed","5yo",1,"sometimes"
"New Zealand_36","New Zealand","point-and-name","point-and-name","5yo",1,"sometimes"
"New Zealand_36","New Zealand","second","immediate","5yo",1,"sometimes"
"New Zealand_37","New Zealand","first","immediate","5yo",3,"sometimes"
"New Zealand_37","New Zealand","point-and-name","point-and-name","5yo",1,"sometimes"
"New Zealand_37","New Zealand","second","delayed","5yo",3,"sometimes"
"New Zealand_38","New Zealand","first","delayed","5yo",1,"never"
"New Zealand_38","New Zealand","point-and-name","point-and-name","5yo",2,"never"
"New Zealand_38","New Zealand","second","immediate","5yo",1,"never"
"New Zealand_39","New Zealand","first","immediate","5yo",1,"sometimes"
"New Zealand_39","New Zealand","point-and-name","point-and-name","5yo",2,"sometimes"
"New Zealand_39","New Zealand","second","delayed","5yo",1,"sometimes"
"New Zealand_40","New Zealand","first","immediate","6yo",2,"sometimes"
"New Zealand_40","New Zealand","point-and-name","point-and-name","6yo",2,"sometimes"
"New Zealand_40","New Zealand","second","delayed","6yo",2,"sometimes"
"New Zealand_41","New Zealand","first","delayed","6yo",4,"sometimes"
"New Zealand_41","New Zealand","point-and-name","point-and-name","6yo",3,"sometimes"
"New Zealand_41","New Zealand","second","immediate","6yo",1,"sometimes"
"New Zealand_42","New Zealand","first","immediate","6yo",2,"sometimes"
"New Zealand_42","New Zealand","point-and-name","point-and-name","6yo",2,"sometimes"
"New Zealand_42","New Zealand","second","delayed","6yo",2,"sometimes"
"New Zealand_43","New Zealand","first","immediate","5yo",2,"sometimes"
"New Zealand_43","New Zealand","point-and-name","point-and-name","5yo",2,"sometimes"
"New Zealand_43","New Zealand","second","delayed","5yo",3,"sometimes"
"New Zealand_44","New Zealand","first","immediate","5yo",1,"sometimes"
"New Zealand_44","New Zealand","point-and-name","point-and-name","5yo",1,"sometimes"
"New Zealand_44","New Zealand","second","delayed","5yo",1,"sometimes"
"New Zealand_45","New Zealand","first","immediate","6yo",2,"sometimes"
"New Zealand_45","New Zealand","point-and-name","point-and-name","6yo",3,"sometimes"
"New Zealand_45","New Zealand","second","delayed","6yo",1,"sometimes"
"New Zealand_46","New Zealand","first","delayed","5yo",2,"usually"
"New Zealand_46","New Zealand","point-and-name","point-and-name","5yo",2,"usually"
"New Zealand_46","New Zealand","second","immediate","5yo",2,"usually"
"New Zealand_47","New Zealand","first","delayed","6yo",1,"usually"
"New Zealand_47","New Zealand","point-and-name","point-and-name","6yo",1,"usually"
"New Zealand_47","New Zealand","second","immediate","6yo",2,"usually"
"New Zealand_48","New Zealand","first","delayed","6yo",3,"sometimes"
"New Zealand_48","New Zealand","point-and-name","point-and-name","6yo",3,"sometimes"
"New Zealand_48","New Zealand","second","immediate","6yo",4,"sometimes"
"New Zealand_49","New Zealand","first","delayed","6yo",2,"sometimes"
"New Zealand_49","New Zealand","point-and-name","point-and-name","6yo",3,"sometimes"
"New Zealand_49","New Zealand","second","immediate","6yo",2,"sometimes"
"New Zealand_50","New Zealand","first","immediate","6yo",2,"never"
"New Zealand_50","New Zealand","point-and-name","point-and-name","6yo",2,"never"
"New Zealand_50","New Zealand","second","delayed","6yo",1,"never"
"New Zealand_51","New Zealand","first","immediate","6yo",2,"never"
"New Zealand_51","New Zealand","point-and-name","point-and-name","6yo",3,"never"
"New Zealand_51","New Zealand","second","delayed","6yo",1,"never"
"New Zealand_52","New Zealand","first","delayed","10yo",4,"usually"
"New Zealand_52","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_52","New Zealand","second","immediate","10yo",4,"usually"
"New Zealand_53","New Zealand","first","immediate","10yo",4,"usually"
"New Zealand_53","New Zealand","point-and-name","point-and-name","10yo",4,"usually"
"New Zealand_53","New Zealand","second","delayed","10yo",4,"usually"
"New Zealand_54","New Zealand","first","immediate","10yo",3,"usually"
"New Zealand_54","New Zealand","point-and-name","point-and-name","10yo",3,"usually"
"New Zealand_54","New Zealand","second","delayed","10yo",4,"usually"
"New Zealand_55","New Zealand","first","delayed","10yo",5,"usually"
"New Zealand_55","New Zealand","point-and-name","point-and-name","10yo",5,"usually"
"New Zealand_55","New Zealand","second","immediate","10yo",5,"usually"
"New Zealand_56","New Zealand","first","immediate","10yo",5,"sometimes"
"New Zealand_56","New Zealand","point-and-name","point-and-name","10yo",5,"sometimes"
"New Zealand_56","New Zealand","second","delayed","10yo",4,"sometimes"
"New Zealand_57","New Zealand","first","delayed","7yo",5,"usually"
"New Zealand_57","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_57","New Zealand","second","immediate","7yo",4,"usually"
"New Zealand_58","New Zealand","first","immediate","7yo",2,"never"
"New Zealand_58","New Zealand","point-and-name","point-and-name","7yo",2,"never"
"New Zealand_58","New Zealand","second","delayed","7yo",3,"never"
"New Zealand_59","New Zealand","first","delayed","7yo",1,"usually"
"New Zealand_59","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_59","New Zealand","second","immediate","7yo",3,"usually"
"New Zealand_60","New Zealand","first","delayed","7yo",4,"sometimes"
"New Zealand_60","New Zealand","point-and-name","point-and-name","7yo",4,"sometimes"
"New Zealand_60","New Zealand","second","immediate","7yo",3,"sometimes"
"New Zealand_61","New Zealand","first","delayed","5yo",1,"never"
"New Zealand_61","New Zealand","point-and-name","point-and-name","5yo",3,"never"
"New Zealand_61","New Zealand","second","immediate","5yo",2,"never"
"New Zealand_62","New Zealand","first","delayed","7yo",2,"sometimes"
"New Zealand_62","New Zealand","point-and-name","point-and-name","7yo",3,"sometimes"
"New Zealand_62","New Zealand","second","immediate","7yo",2,"sometimes"
"New Zealand_63","New Zealand","first","delayed","7yo",2,"sometimes"
"New Zealand_63","New Zealand","point-and-name","point-and-name","7yo",4,"sometimes"
"New Zealand_63","New Zealand","second","immediate","7yo",2,"sometimes"
"New Zealand_64","New Zealand","first","immediate","7yo",3,"usually"
"New Zealand_64","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_64","New Zealand","second","delayed","7yo",3,"usually"
"New Zealand_65","New Zealand","first","delayed","7yo",3,"usually"
"New Zealand_65","New Zealand","point-and-name","point-and-name","7yo",4,"usually"
"New Zealand_65","New Zealand","second","immediate","7yo",3,"usually"
"New Zealand_66","New Zealand","first","immediate","7yo",3,"usually"
"New Zealand_66","New Zealand","point-and-name","point-and-name","7yo",2,"usually"
"New Zealand_66","New Zealand","second","delayed","7yo",1,"usually"
"New Zealand_67","New Zealand","first","delayed","7yo",3,"usually"
"New Zealand_67","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_67","New Zealand","second","immediate","7yo",3,"usually"
"New Zealand_68","New Zealand","first","delayed","7yo",3,"usually"
"New Zealand_68","New Zealand","point-and-name","point-and-name","7yo",3,"usually"
"New Zealand_68","New Zealand","second","immediate","7yo",4,"usually"
"New Zealand_69","New Zealand","first","immediate","7yo",3,"sometimes"
"New Zealand_69","New Zealand","point-and-name","point-and-name","7yo",4,"sometimes"
"New Zealand_69","New Zealand","second","delayed","7yo",1,"sometimes"
"New Zealand_70","New Zealand","first","delayed","7yo",3,"usually"
"New Zealand_70","New Zealand","point-and-name","point-and-name","7yo",2,"usually"
"New Zealand_70","New Zealand","second","immediate","7yo",3,"usually"
"New Zealand_71","New Zealand","first","delayed","5yo",2,"never"
"New Zealand_71","New Zealand","point-and-name","point-and-name","5yo",3,"never"
"New Zealand_71","New Zealand","second","immediate","5yo",1,"never"
"New Zealand_72","New Zealand","first","delayed","5yo",3,"sometimes"
"New Zealand_72","New Zealand","point-and-name","point-and-name","5yo",2,"sometimes"
"New Zealand_72","New Zealand","second","immediate","5yo",3,"sometimes"
"New Zealand_73","New Zealand","first","delayed","5yo",2,"never"
"New Zealand_73","New Zealand","point-and-name","point-and-name","5yo",2,"never"
"New Zealand_73","New Zealand","second","immediate","5yo",2,"never"
"New Zealand_74","New Zealand","first","immediate","5yo",1,"sometimes"
"New Zealand_74","New Zealand","point-and-name","point-and-name","5yo",2,"sometimes"
"New Zealand_74","New Zealand","second","delayed","5yo",1,"sometimes"
"New Zealand_75","New Zealand","first","immediate","6yo",3,"usually"
"New Zealand_75","New Zealand","point-and-name","point-and-name","6yo",2,"usually"
"New Zealand_75","New Zealand","second","delayed","6yo",4,"usually"
"New Zealand_76","New Zealand","first","delayed","6yo",3,"sometimes"
"New Zealand_76","New Zealand","point-and-name","point-and-name","6yo",2,"sometimes"
"New Zealand_76","New Zealand","second","immediate","6yo",3,"sometimes"
"Norway_01","Norway","first","delayed","5yo",1,"usually"
"Norway_01","Norway","point-and-name","point-and-name","5yo",1,"usually"
"Norway_01","Norway","second","immediate","5yo",1,"usually"
"Norway_02","Norway","first","immediate","5yo",1,"usually"
"Norway_02","Norway","point-and-name","point-and-name","5yo",1,"usually"
"Norway_02","Norway","second","delayed","5yo",1,"usually"
"Norway_04","Norway","first","delayed","5yo",1,"sometimes"
"Norway_04","Norway","point-and-name","point-and-name","5yo",2,"sometimes"
"Norway_04","Norway","second","immediate","5yo",1,"sometimes"
"Norway_05","Norway","first","immediate","5yo",1,"usually"
"Norway_05","Norway","point-and-name","point-and-name","5yo",2,"usually"
"Norway_05","Norway","second","delayed","5yo",1,"usually"
"Norway_06","Norway","first","delayed","7yo",3,"usually"
"Norway_06","Norway","point-and-name","point-and-name","7yo",4,"usually"
"Norway_06","Norway","second","immediate","7yo",5,"usually"
"Norway_07","Norway","first","delayed","7yo",5,"usually"
"Norway_07","Norway","point-and-name","point-and-name","7yo",4,"usually"
"Norway_07","Norway","second","immediate","7yo",3,"usually"
"Norway_08","Norway","first","immediate","5yo",3,"never"
"Norway_08","Norway","point-and-name","point-and-name","5yo",2,"never"
"Norway_08","Norway","second","delayed","5yo",1,"never"
"Norway_09","Norway","first","delayed","7yo",2,"sometimes"
"Norway_09","Norway","point-and-name","point-and-name","7yo",2,"sometimes"
"Norway_09","Norway","second","immediate","7yo",2,"sometimes"
"Norway_10","Norway","first","immediate","10yo",5,"usually"
"Norway_10","Norway","point-and-name","point-and-name","10yo",5,"usually"
"Norway_10","Norway","second","delayed","10yo",4,"usually"
"Norway_11","Norway","first","delayed","7yo",5,"usually"
"Norway_11","Norway","point-and-name","point-and-name","7yo",5,"usually"
"Norway_11","Norway","second","immediate","7yo",5,"usually"
"Norway_12","Norway","first","immediate","5yo",2,"sometimes"
"Norway_12","Norway","point-and-name","point-and-name","5yo",3,"sometimes"
"Norway_12","Norway","second","delayed","5yo",1,"sometimes"
"Norway_13","Norway","first","immediate","7yo",4,"usually"
"Norway_13","Norway","point-and-name","point-and-name","7yo",3,"usually"
"Norway_13","Norway","second","delayed","7yo",3,"usually"
"Norway_14","Norway","first","delayed","6yo",4,"never"
"Norway_14","Norway","point-and-name","point-and-name","6yo",1,"never"
"Norway_14","Norway","second","immediate","6yo",4,"never"
"Norway_15","Norway","first","delayed","5yo",3,"never"
"Norway_15","Norway","point-and-name","point-and-name","5yo",1,"never"
"Norway_15","Norway","second","immediate","5yo",2,"never"
"Norway_16","Norway","first","immediate","7yo",3,"usually"
"Norway_16","Norway","point-and-name","point-and-name","7yo",2,"usually"
"Norway_16","Norway","second","delayed","7yo",1,"usually"
"Norway_17","Norway","first","delayed","7yo",2,"usually"
"Norway_17","Norway","point-and-name","point-and-name","7yo",3,"usually"
"Norway_17","Norway","second","immediate","7yo",3,"usually"
"Norway_18","Norway","first","delayed","7yo",4,"usually"
"Norway_18","Norway","point-and-name","point-and-name","7yo",3,"usually"
"Norway_18","Norway","second","immediate","7yo",3,"usually"
"Norway_19","Norway","first","immediate","5yo",3,"usually"
"Norway_19","Norway","point-and-name","point-and-name","5yo",4,"usually"
"Norway_19","Norway","second","delayed","5yo",2,"usually"
"Norway_20","Norway","first","delayed","5yo",1,"never"
"Norway_20","Norway","point-and-name","point-and-name","5yo",1,"never"
"Norway_20","Norway","second","immediate","5yo",1,"never"
"Norway_21","Norway","first","delayed","6yo",2,"usually"
"Norway_21","Norway","point-and-name","point-and-name","6yo",2,"usually"
"Norway_21","Norway","second","immediate","6yo",3,"usually"
"Norway_22","Norway","first","delayed","10yo",4,"usually"
"Norway_22","Norway","point-and-name","point-and-name","10yo",4,"usually"
"Norway_22","Norway","second","immediate","10yo",4,"usually"
"Norway_23","Norway","first","delayed","5yo",2,"never"
"Norway_23","Norway","point-and-name","point-and-name","5yo",1,"never"
